applicant_id,age,pays,secteur_activite,revenu_mensuel_xaf,anciennete_emploi,ratio_endettement,historique_credit,nb_credits_actifs,mobile_money_score,zone,date_demande,defaut_paiement,total_montant_xaf,avg_credit_xaf,total_retards,max_retard,nb_credit,nom_partenaire,type_partenaire,pays_partenaire,dernier_statut_credit,seuil_score_partenaire,volume_mensuel_partenaire,nb_credits_defaut_hist,nb_credits_rembourses_hist,nb_credits_restructures_hist,nb_credits_en_cours_hist,taux_defaut_historique,taux_remboursement_historique,jours_depuis_dernier_credit,nb_transaction_mois,volume_entrant,volume_sortant,regularite_score,operateur,anciennete_compte_mois
FIN-1015-1449,56,CMR,Agriculture,301500.0,0.0,0.19,,1,59.4,Urbain,2023-05-24,0,855000.0,285000.0,0.0,0.0,3.0,NovaMoney GAB 19,banque,CMR,rembourse,461.0,916.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,87.0,11.0,55900.0,29700.0,72.4,ORANGE,58.0
FIN-1021-1977,57,CMR,Artisanat,493200.0,100.0,0.224,774.0,2,72.0,Urbain,2023-05-24,0,540000.0,540000.0,4.0,2.0,1.0,CapSud COG 18,microfinance,CMR,defaut,561.0,882.0,1.0,0.0,0.0,0.0,1.0,0.0,357.0,3.0,32400.0,31600.0,31.0,ORANGE,74.0
FIN-1047-1237,62,CMR,Artisanat,236900.0,92.0,0.304,811.0,3,92.9,Urbain,2023-05-24,0,1955000.0,651666.6666666666,0.0,0.0,3.0,EsperoFin TCD 32,microfinance,CMR,en_cours,570.0,383.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,423.0,,,,,,
FIN-1020-1432,38,GAB,Service,425300.0,0.0,0.136,,5,,Urbain,2023-05-24,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1048-1387,34,CMR,Commerce,382600.0,23.0,0.156,,0,72.3,Rural,2023-05-24,0,,,,,,,,,,,,,,,,,,,13.0,11400.0,9900.0,75.6,MTN,50.0
FIN-1049-1957,46,TCD,Service,222000.0,111.0,0.236,368.0,1,60.2,Peri-urbain,2023-05-24,0,,,,,,,,,,,,,,,,,,,35.0,106900.0,91100.0,82.6,ORANGE,11.0
FIN-1023-1231,68,COG,Commerce,280300.0,85.0,0.131,588.0,1,29.2,Peri-urbain,2023-05-24,0,75000.0,75000.0,0.0,0.0,1.0,FondasFin GNQ 21,microfinance,CMR,en_cours,678.0,268.0,0.0,0.0,0.0,1.0,0.0,0.0,555.0,44.0,243200.0,131300.0,72.0,ORANGE,8.0
FIN-1029-1777,35,CMR,Agriculture,165900.0,0.0,0.357,558.0,1,39.1,Peri-urbain,2023-05-24,0,75000.0,75000.0,0.0,0.0,1.0,FondasFin COG 34,microfinance,CMR,rembourse,584.0,261.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,57.0,72600.0,41000.0,62.0,MIXTE,74.0
FIN-1033-1861,44,CMR,Agriculture,149100.0,37.0,0.208,313.0,0,37.4,Rural,2023-05-24,1,1750000.0,437500.0,0.0,0.0,4.0,EsperoFin GAB 37,microfinance,COG,en_cours,510.0,795.0,0.0,3.0,0.0,1.0,0.0,0.75,177.0,50.0,504300.0,404900.0,95.2,ORANGE,9.0
FIN-1030-1573,32,CMR,Elevage,132400.0,56.0,2.828,677.0,1,66.5,Urbain,2023-05-24,1,,,,,,,,,,,,,,,,,,,45.0,,27800.0,82.0,MTN,72.0
FIN-1046-1876,25,CMR,Service,172800.0,89.0,,667.0,3,38.9,Urbain,2023-05-24,0,185000.0,185000.0,0.0,0.0,1.0,CreditPop GAB 5,microfinance,CMR,rembourse,701.0,814.0,0.0,1.0,0.0,0.0,0.0,1.0,607.0,55.0,53100.0,44500.0,78.0,ORANGE,39.0
FIN-1029-1215,31,CAF,Commerce,160200.0,106.0,0.125,513.0,0,61.8,Urbain,2023-05-24,0,95000.0,95000.0,0.0,0.0,1.0,ProximaCredit TCD 25,microfinance,CMR,en_cours,509.0,584.0,0.0,0.0,0.0,1.0,0.0,0.0,368.0,32.0,156400.0,95400.0,63.6,MTN,63.0
FIN-1013-1171,73,CMR,Commerce,281900.0,101.0,0.215,793.0,2,61.6,Peri-urbain,2023-05-24,0,,,,,,,,,,,,,,,,,,,11.0,12500.0,12700.0,7.1,ORANGE,59.0
FIN-1016-1740,72,COG,Service,281500.0,32.0,0.132,648.0,2,42.5,Urbain,2023-05-25,0,490000.0,163333.33333333334,0.0,0.0,3.0,AfriFin CAF 21,microfinance,GAB,rembourse,599.0,1054.0,0.0,3.0,0.0,0.0,0.0,1.0,242.0,39.0,75200.0,58000.0,42.6,ORANGE,21.0
FIN-1048-1877,47,CMR,Agriculture,768900.0,0.0,0.744,471.0,0,54.0,Peri-urbain,2023-05-25,0,135000.0,135000.0,0.0,0.0,1.0,CapSud GAB 34,mobile_money,TCD,en_cours,677.0,459.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,,,,,,
FIN-1017-1704,74,RCA,Artisanat,339700.0,119.0,0.464,664.0,5,4.4,Urbain,2023-05-25,0,995000.0,331666.6666666667,0.0,0.0,3.0,CapSud CAF 40,microfinance,CAF,rembourse,577.0,465.0,0.0,3.0,0.0,0.0,0.0,1.0,374.0,,,,,,
FIN-1000-1650,61,CMR,Artisanat,70900.0,69.0,0.157,650.0,2,79.5,Urbain,2023-05-25,0,195000.0,195000.0,0.0,0.0,1.0,PretRapide CAF 23,mobile_money,GNQ,rembourse,474.0,748.0,0.0,1.0,0.0,0.0,0.0,1.0,645.0,,,,,,
FIN-1000-1008,66,CMR,Agriculture,148100.0,114.0,0.544,789.0,0,90.6,Urbain,2023-05-25,0,180000.0,180000.0,0.0,0.0,1.0,ZenithMicro GNQ 28,microfinance,CMR,rembourse,442.0,789.0,0.0,1.0,0.0,0.0,0.0,1.0,985.0,49.0,69100.0,51800.0,68.6,ORANGE,47.0
FIN-1011-1990,38,TCD,Agriculture,130000.0,50.0,0.243,579.0,3,,Peri-urbain,2023-05-25,1,,,,,,,,,,,,,,,,,,,50.0,78500.0,42900.0,54.8,MTN,63.0
FIN-1038-1598,35,CMR,Service,193800.0,72.0,0.154,592.0,3,59.9,Urbain,2023-05-25,0,890000.0,445000.0,0.0,0.0,2.0,AllianceFin GAB 22,banque,CMR,en_cours,530.0,959.0,0.0,1.0,0.0,1.0,0.0,0.5,288.0,35.0,40200.0,28800.0,45.8,ORANGE,21.0
FIN-1008-1530,65,COG,Commerce,135800.0,0.0,0.304,,3,29.6,Peri-urbain,2023-05-25,0,595000.0,198333.3333333333,12.0,110.0,3.0,CapSud TCD 7,mobile_money,CMR,defaut,497.0,485.0,3.0,0.0,0.0,0.0,1.0,0.0,748.0,,,,,,
FIN-1005-1588,65,CMR,Commerce,296400.0,44.0,0.463,693.0,1,,Peri-urbain,2023-05-25,0,480000.0,480000.0,5.0,42.0,1.0,SolidaCredit CAF 1,banque,GAB,defaut,530.0,1146.0,1.0,0.0,0.0,0.0,1.0,0.0,1160.0,13.0,10400.0,11400.0,36.6,ORANGE,32.0
FIN-1047-1000,58,CMR,Commerce,757400.0,61.0,0.555,576.0,0,89.6,Peri-urbain,2023-05-25,1,,,,,,,,,,,,,,,,,,,15.0,56000.0,54000.0,12.9,MTN,18.0
FIN-1002-1284,53,CMR,Commerce,37100.0,56.0,0.25,433.0,2,18.9,Rural,2023-05-25,0,520000.0,173333.33333333334,0.0,0.0,3.0,KamoFin TCD 21,banque,CMR,rembourse,509.0,983.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,110.0,58.0,45900.0,29800.0,85.3,MTN,77.0
FIN-1038-1330,56,CMR,Artisanat,,11.0,0.329,528.0,1,77.7,Rural,2023-05-25,0,180000.0,180000.0,6.0,51.0,1.0,CreditPop CMR 40,banque,CMR,restructure,607.0,878.0,0.0,0.0,1.0,0.0,0.0,0.0,1181.0,,,,,,
FIN-1016-1598,43,CAF,Commerce,282200.0,114.0,0.284,667.0,1,,Urbain,2023-05-25,0,,,,,,,,,,,,,,,,,,,53.0,81800.0,42500.0,68.1,ORANGE,72.0
FIN-1025-1891,71,CMR,Elevage,132200.0,29.0,0.288,445.0,2,44.8,Peri-urbain,2023-05-25,0,1075000.0,537500.0,0.0,0.0,2.0,CapSud GNQ 23,microfinance,COG,rembourse,532.0,348.0,0.0,2.0,0.0,0.0,0.0,1.0,351.0,18.0,153300.0,95600.0,42.2,MTN,43.0
FIN-1049-1110,39,CMR,Artisanat,81900.0,32.0,1.134,684.0,0,27.6,Urbain,2023-05-25,0,2125000.0,1062500.0,6.0,61.0,2.0,BarakaCredit GAB 32,microfinance,CMR,defaut,697.0,1152.0,1.0,0.0,1.0,0.0,0.5,0.0,700.0,18.0,32500.0,28100.0,54.3,CAMTEL,44.0
FIN-1019-1524,19,CAF,Commerce,46600.0,83.0,0.324,668.0,3,66.1,Peri-urbain,2023-05-25,0,,,,,,,,,,,,,,,,,,,41.0,65300.0,37700.0,64.6,MTN,71.0
FIN-1026-1822,60,CMR,Agriculture,83500.0,16.0,0.193,396.0,0,37.1,Campagne,2023-05-25,0,855000.0,427500.0,0.0,0.0,2.0,SolidaCredit GAB 23,microfinance,COG,rembourse,565.0,761.0,0.0,2.0,0.0,0.0,0.0,1.0,122.0,48.0,54900.0,33100.0,82.9,MTN,6.0
FIN-1012-1806,33,TCD,Agriculture,47700.0,64.0,0.209,774.0,2,39.2,Urbain,2023-05-25,1,,,,,,,,,,,,,,,,,,,43.0,65200.0,58100.0,78.8,MTN,71.0
FIN-1022-1325,57,GNQ,Agriculture,186100.0,61.0,0.236,739.0,2,47.4,Rural,2023-05-25,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1025-1605,73,CMR,Commerce,250200.0,73.0,0.062,519.0,1,57.3,Rural,2023-05-25,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1047-1562,56,GNQ,Service,250000.0,63.0,0.406,402.0,2,72.0,Rural,2023-05-25,0,50000.0,50000.0,7.0,38.0,1.0,SolidaCredit COG 8,microfinance,CMR,defaut,514.0,104.0,1.0,0.0,0.0,0.0,1.0,0.0,727.0,,,,,,
FIN-1019-1013,72,COG,Commerce,131600.0,52.0,0.242,502.0,2,74.3,Urbain,2023-05-25,0,880000.0,440000.0,0.0,0.0,2.0,ProximaCredit TCD 8,banque,TCD,rembourse,521.0,32.0,0.0,2.0,0.0,0.0,0.0,1.0,761.0,,,,,,
FIN-1006-1420,64,CMR,Commerce,71200.0,0.0,2.977,640.0,5,67.9,Urbain,2023-05-25,0,200000.0,200000.0,0.0,0.0,1.0,KamoFin GAB 25,microfinance,GAB,en_cours,445.0,588.0,0.0,0.0,0.0,1.0,0.0,0.0,542.0,45.0,40700.0,24300.0,69.8,ORANGE,3.0
FIN-1021-1744,37,CMR,Agriculture,218400.0,50.0,0.233,645.0,2,,Rural,2023-05-25,0,250000.0,250000.0,0.0,0.0,1.0,AllianceFin CMR 21,microfinance,TCD,rembourse,640.0,1165.0,0.0,1.0,0.0,0.0,0.0,1.0,504.0,16.0,51500.0,37500.0,90.0,MTN,22.0
FIN-1035-1810,39,CMR,Commerce,165000.0,0.0,0.418,,2,72.8,Urbain,2023-05-25,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1034-1069,62,CAF,Artisanat,,25.0,0.294,,1,34.1,Peri-urbain,2023-05-25,0,355000.0,355000.0,0.0,0.0,1.0,CreditPop TCD 48,microfinance,CMR,rembourse,636.0,502.0,0.0,1.0,0.0,0.0,0.0,1.0,1225.0,51.0,75000.0,57300.0,93.4,ORANGE,22.0
FIN-1044-1543,51,CMR,Agriculture,71100.0,63.0,0.103,591.0,2,77.3,Urbain,2023-05-25,0,885000.0,885000.0,0.0,0.0,1.0,AllianceFin GAB 22,banque,CMR,rembourse,530.0,959.0,0.0,1.0,0.0,0.0,0.0,1.0,590.0,54.0,34800.0,22800.0,87.1,ORANGE,48.0
FIN-1002-1118,42,CMR,Commerce,724200.0,11.0,0.109,755.0,4,48.6,Rural,2023-05-25,0,2025000.0,1012500.0,0.0,0.0,2.0,SolidaCredit GAB 36,microfinance,CMR,en_cours,590.0,630.0,0.0,1.0,0.0,1.0,0.0,0.5,276.0,,,,,,
FIN-1045-1437,72,CMR,Agriculture,121400.0,70.0,0.153,544.0,3,48.2,Urbain,2023-05-25,0,560000.0,560000.0,0.0,0.0,1.0,PretRapide CMR 39,mobile_money,GAB,rembourse,557.0,647.0,0.0,1.0,0.0,0.0,0.0,1.0,738.0,,,,,,
FIN-1027-1416,67,CMR,Commerce,171400.0,35.0,0.396,748.0,2,72.1,Peri-urbain,2023-05-25,0,,,,,,,,,,,,,,,,,,,32.0,56800.0,36000.0,88.7,ORANGE,82.0
FIN-1039-1069,54,CMR,Commerce,58900.0,35.0,0.467,376.0,1,84.4,Urbain,2023-05-25,0,,,,,,,,,,,,,,,,,,,33.0,32000.0,25800.0,70.2,MTN,26.0
FIN-1046-1088,51,CAF,Commerce,249900.0,97.0,0.139,732.0,3,,Peri-urbain,2023-05-26,0,310000.0,155000.0,0.0,0.0,2.0,AllianceFin CMR 39,banque,CMR,rembourse,679.0,672.0,0.0,2.0,0.0,0.0,0.0,1.0,518.0,58.0,79400.0,48500.0,47.2,ORANGE,72.0
FIN-1047-1238,52,GAB,Artisanat,79800.0,13.0,0.296,480.0,2,,Peri-urbain,2023-05-26,0,2840000.0,2840000.0,4.0,60.0,1.0,AllianceFin COG 45,cooperative,CMR,defaut,646.0,332.0,1.0,0.0,0.0,0.0,1.0,0.0,934.0,,,,,,
FIN-1023-1040,60,CMR,Elevage,175600.0,25.0,,755.0,3,,Peri-urbain,2023-05-26,1,,,,,,,,,,,,,,,,,,,31.0,113900.0,86900.0,94.3,MIXTE,47.0
FIN-1031-1538,67,CMR,Service,247600.0,50.0,0.307,358.0,2,,Urbain,2023-05-26,0,,,,,,,,,,,,,,,,,,,44.0,43000.0,23500.0,46.5,ORANGE,24.0
FIN-1030-1021,50,CMR,Artisanat,145300.0,58.0,0.134,819.0,1,29.8,Peri-urbain,2023-05-26,0,480000.0,240000.0,0.0,0.0,2.0,CreditPop GAB 17,microfinance,CMR,en_cours,694.0,634.0,0.0,0.0,0.0,2.0,0.0,0.0,596.0,37.0,60000.0,39300.0,79.3,ORANGE,24.0
FIN-1009-1305,60,CMR,Commerce,51500.0,50.0,2.796,769.0,0,37.5,Urbain,2023-05-26,0,175000.0,175000.0,0.0,0.0,1.0,ZenithMicro CMR 22,banque,GAB,rembourse,489.0,442.0,0.0,1.0,0.0,0.0,0.0,1.0,1193.0,25.0,372400.0,310500.0,88.3,ORANGE,80.0
FIN-1048-1404,51,CMR,Agriculture,145700.0,34.0,0.29,486.0,2,72.0,Urbain,2023-05-26,0,340000.0,170000.0,6.0,65.0,2.0,SolidaCredit COG 17,microfinance,CMR,defaut,676.0,877.0,1.0,0.0,1.0,0.0,0.5,0.0,139.0,2.0,34100.0,37000.0,4.2,ORANGE,9.0
FIN-1024-1001,25,GAB,Artisanat,140100.0,104.0,0.549,678.0,1,85.7,Campagne,2023-05-26,0,550000.0,275000.0,0.0,0.0,2.0,MicroFin CMR 29,cooperative,TCD,rembourse,454.0,653.0,0.0,2.0,0.0,0.0,0.0,1.0,662.0,39.0,55300.0,32900.0,55.1,MTN,34.0
FIN-1038-1369,65,CMR,Commerce,304600.0,10.0,0.344,471.0,3,73.2,Rural,2023-05-26,1,,,,,,,,,,,,,,,,,,,48.0,76400.0,59300.0,72.2,MIXTE,36.0
FIN-1004-1362,36,COG,Agriculture,108900.0,69.0,0.326,652.0,3,30.0,Urbain,2023-05-26,0,1440000.0,1440000.0,0.0,0.0,1.0,MicroFin GNQ 1,microfinance,COG,rembourse,465.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,320.0,35.0,101400.0,87100.0,71.4,MIXTE,36.0
FIN-1020-1973,69,CMR,Commerce,765800.0,83.0,0.302,354.0,1,44.0,Urbain,2023-05-26,0,280000.0,280000.0,0.0,0.0,1.0,AfriFin TCD 39,mobile_money,COG,rembourse,503.0,1059.0,0.0,1.0,0.0,0.0,0.0,1.0,223.0,56.0,33400.0,24400.0,67.5,MTN,11.0
FIN-1037-1102,57,COG,Commerce,54000.0,79.0,0.534,,3,70.0,Peri-urbain,2023-05-26,1,150000.0,150000.0,0.0,0.0,1.0,BarakaCredit GAB 32,microfinance,CMR,rembourse,697.0,1152.0,0.0,1.0,0.0,0.0,0.0,1.0,1122.0,10.0,133100.0,76000.0,61.2,CAMTEL,71.0
FIN-1032-1539,71,GNQ,Pastoral,195400.0,50.0,0.136,357.0,0,47.4,Peri-urbain,2023-05-26,0,265000.0,265000.0,0.0,0.0,1.0,MicroFin GNQ 10,microfinance,CMR,en_cours,444.0,313.0,0.0,0.0,0.0,1.0,0.0,0.0,568.0,45.0,80600.0,67000.0,91.6,ORANGE,34.0
FIN-1002-1715,29,CMR,Artisanat,69800.0,73.0,0.314,318.0,1,,Peri-urbain,2023-05-26,1,120000.0,120000.0,0.0,0.0,1.0,CapSud CAF 37,banque,CMR,rembourse,456.0,178.0,0.0,1.0,0.0,0.0,0.0,1.0,810.0,23.0,75100.0,67400.0,59.8,ORANGE,44.0
FIN-1021-1996,69,CMR,Agriculture,151300.0,114.0,0.137,789.0,0,86.2,Urbain,2023-05-26,0,185000.0,185000.0,0.0,0.0,1.0,MicroFin GAB 21,mobile_money,TCD,en_cours,595.0,896.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,49.0,174100.0,101600.0,67.0,ORANGE,16.0
FIN-1036-1423,24,GNQ,Commerce,84500.0,49.0,0.27,,0,88.9,Rural,2023-05-26,0,675000.0,337500.0,0.0,0.0,2.0,NovaMoney GNQ 46,microfinance,CMR,rembourse,594.0,55.0,0.0,1.0,0.0,1.0,0.0,0.5,448.0,,,,,,
FIN-1041-1531,35,COG,Artisanat,412800.0,0.0,0.218,,3,95.3,Peri-urbain,2023-05-26,1,1415000.0,471666.6666666667,0.0,0.0,3.0,AfriFin CMR 24,mobile_money,GAB,en_cours,524.0,396.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,26.0,,,,,,
FIN-1010-1597,74,CMR,Commerce,75100.0,0.0,0.39,809.0,2,96.9,Urbain,2023-05-26,0,740000.0,246666.66666666663,0.0,0.0,3.0,PretRapide GNQ 7,cooperative,COG,rembourse,514.0,651.0,0.0,3.0,0.0,0.0,0.0,1.0,475.0,8.0,47800.0,32700.0,54.5,MTN,20.0
FIN-1013-1506,64,CMR,Commerce,231700.0,0.0,0.39,731.0,2,40.7,Peri-urbain,2023-05-26,1,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1038-1800,66,COG,Service,329500.0,89.0,0.537,712.0,0,82.7,Urbain,2023-05-26,0,1100000.0,1100000.0,0.0,0.0,1.0,EsperoFin CMR 22,banque,CAF,en_cours,473.0,901.0,0.0,0.0,0.0,1.0,0.0,0.0,1007.0,,,,,,
FIN-1042-1701,69,GAB,Commerce,338000.0,69.0,0.457,830.0,1,,Rural,2023-05-26,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1014-1848,33,CMR,Agriculture,214600.0,0.0,0.266,,2,35.1,Urbain,2023-05-26,1,,,,,,,,,,,,,,,,,,,19.0,46000.0,40400.0,92.7,CAMTEL,73.0
FIN-1009-1609,70,CMR,Artisanat,67100.0,31.0,0.288,310.0,2,77.0,Urbain,2023-05-26,0,320000.0,320000.0,0.0,0.0,1.0,NovaMoney CMR 17,microfinance,CMR,en_cours,577.0,430.0,0.0,0.0,0.0,1.0,0.0,0.0,279.0,51.0,,57100.0,87.8,MTN,2.0
FIN-1000-1410,38,COG,Commerce,103100.0,93.0,0.038,,2,77.5,Peri-urbain,2023-05-26,0,,,,,,,,,,,,,,,,,,,40.0,88500.0,71500.0,59.0,MTN,29.0
FIN-1048-1195,23,CMR,Service,206500.0,102.0,0.359,,1,35.9,Rural,2023-05-26,0,90000.0,90000.0,0.0,0.0,1.0,MicroFin GAB 21,mobile_money,TCD,rembourse,595.0,896.0,0.0,1.0,0.0,0.0,0.0,1.0,1143.0,32.0,168700.0,104600.0,52.9,CAMTEL,28.0
FIN-1044-1668,59,GNQ,Artisanat,164200.0,0.0,0.38,,2,68.1,Peri-urbain,2023-05-26,0,115000.0,115000.0,0.0,0.0,1.0,PretRapide GNQ 34,mobile_money,COG,rembourse,658.0,212.0,0.0,1.0,0.0,0.0,0.0,1.0,885.0,,,,,,
FIN-1003-1173,50,GNQ,Service,69000.0,49.0,0.127,,1,59.2,Urbain,2023-05-26,0,850000.0,425000.0,0.0,0.0,2.0,BarakaCredit COG 28,cooperative,CMR,en_cours,597.0,885.0,0.0,0.0,0.0,2.0,0.0,0.0,863.0,32.0,102900.0,70200.0,60.0,MTN,36.0
FIN-1038-1585,55,CMR,Commerce,817800.0,15.0,0.087,543.0,1,,Rural,2023-05-26,1,185000.0,185000.0,0.0,0.0,1.0,EsperoFin GAB 45,cooperative,CMR,rembourse,554.0,927.0,0.0,1.0,0.0,0.0,0.0,1.0,1228.0,44.0,244400.0,154500.0,65.9,ORANGE,28.0
FIN-1014-1243,73,CMR,Commerce,161600.0,28.0,,629.0,4,79.4,Peri-urbain,2023-05-26,0,60000.0,60000.0,0.0,0.0,1.0,KamoFin COG 9,mobile_money,CMR,en_cours,475.0,1129.0,0.0,0.0,0.0,1.0,0.0,0.0,1031.0,,,,,,
FIN-1008-1695,51,CMR,Commerce,178900.0,69.0,0.289,733.0,0,,Urbain,2023-05-26,1,535000.0,535000.0,0.0,0.0,1.0,ProximaCredit TCD 25,microfinance,CMR,rembourse,509.0,584.0,0.0,1.0,0.0,0.0,0.0,1.0,184.0,52.0,111600.0,63300.0,56.6,MTN,81.0
FIN-1018-1720,71,TCD,Agriculture,805100.0,93.0,0.602,641.0,1,,Peri-urbain,2023-05-26,0,,,,,,,,,,,,,,,,,,,8.0,91300.0,48300.0,69.0,ORANGE,3.0
FIN-1040-1460,44,CMR,Artisanat,453700.0,65.0,0.735,507.0,1,23.9,Peri-urbain,2023-05-27,1,,,,,,,,,,,,,,,,,,,47.0,229100.0,136700.0,77.8,ORANGE,61.0
FIN-1021-1014,62,TCD,Commerce,819000.0,77.0,2.297,388.0,2,12.9,Peri-urbain,2023-05-27,0,,,,,,,,,,,,,,,,,,,37.0,53600.0,45100.0,80.4,MTN,64.0
FIN-1016-1044,73,CAF,Commerce,692300.0,96.0,0.05,329.0,1,,Rural,2023-05-27,0,620000.0,310000.0,0.0,0.0,2.0,CreditPop GNQ 43,microfinance,GNQ,en_cours,559.0,782.0,0.0,0.0,0.0,2.0,0.0,0.0,271.0,45.0,82900.0,64700.0,69.6,MTN,76.0
FIN-1049-1514,48,GAB,Commerce,57200.0,20.0,0.101,338.0,1,,Urbain,2023-05-27,0,885000.0,442500.0,0.0,0.0,2.0,SolidaCredit COG 32,microfinance,COG,rembourse,668.0,1033.0,0.0,2.0,0.0,0.0,0.0,1.0,375.0,24.0,107700.0,85300.0,25.7,ORANGE,33.0
FIN-1038-1761,72,CMR,Agriculture,550500.0,91.0,0.433,622.0,1,20.0,Urbain,2023-05-27,0,1245000.0,1245000.0,0.0,0.0,1.0,MicroFin GNQ 1,microfinance,COG,en_cours,465.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1159.0,,,,,,
FIN-1031-1481,52,CMR,Commerce,126100.0,39.0,0.187,,2,57.7,Urbain,2023-05-27,0,,,,,,,,,,,,,,,,,,,54.0,31600.0,25100.0,65.2,CAMTEL,37.0
FIN-1033-1533,21,CAF,Agriculture,178400.0,71.0,0.15,413.0,0,93.8,Urbain,2023-05-27,0,,,,,,,,,,,,,,,,,,,32.0,15400.0,9800.0,48.0,ORANGE,56.0
FIN-1026-1226,33,GNQ,Agriculture,157200.0,,0.196,791.0,3,25.2,Urbain,2023-05-27,0,,,,,,,,,,,,,,,,,,,17.0,24900.0,21700.0,54.6,CAMTEL,84.0
FIN-1031-1724,58,GAB,Commerce,52900.0,114.0,0.059,,1,,Peri-urbain,2023-05-27,0,145000.0,145000.0,0.0,0.0,1.0,ZenithMicro CAF 27,microfinance,CMR,rembourse,514.0,307.0,0.0,1.0,0.0,0.0,0.0,1.0,450.0,,,,,,
FIN-1005-1854,34,CMR,Commerce,140500.0,0.0,0.152,669.0,2,47.8,Peri-urbain,2023-05-27,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1046-1828,26,CAF,Commerce,242600.0,0.0,0.387,712.0,2,,Urbain,2023-05-27,0,1325000.0,1325000.0,0.0,0.0,1.0,SolidaCredit COG 25,microfinance,CAF,rembourse,705.0,333.0,0.0,1.0,0.0,0.0,0.0,1.0,1186.0,17.0,54200.0,28300.0,92.2,MTN,14.0
FIN-1006-1739,70,CMR,Elevage,,0.0,0.513,547.0,2,30.5,Urbain,2023-05-27,0,125000.0,125000.0,0.0,0.0,1.0,BarakaCredit CAF 39,banque,COG,rembourse,691.0,1118.0,0.0,1.0,0.0,0.0,0.0,1.0,1111.0,23.0,33000.0,23500.0,89.3,MTN,67.0
FIN-1023-1173,51,GAB,Service,99500.0,99.0,0.061,649.0,0,65.3,Urbain,2023-05-27,0,1830000.0,457500.0,0.0,0.0,4.0,NovaMoney GAB 47,mobile_money,CMR,rembourse,652.0,568.0,0.0,3.0,0.0,1.0,0.0,0.75,234.0,45.0,33100.0,19000.0,83.1,MTN,80.0
FIN-1031-1021,28,COG,Agriculture,153500.0,88.0,0.116,357.0,0,73.2,Peri-urbain,2023-05-27,0,690000.0,345000.0,6.0,62.0,2.0,NovaMoney TCD 14,banque,CMR,defaut,488.0,1024.0,2.0,0.0,0.0,0.0,1.0,0.0,258.0,9.0,121100.0,133200.0,33.9,ORANGE,72.0
FIN-1024-1177,26,COG,Artisanat,44700.0,76.0,0.116,827.0,1,,Peri-urbain,2023-05-27,0,525000.0,262500.0,0.0,0.0,2.0,KamoFin GNQ 23,microfinance,CMR,en_cours,529.0,1025.0,0.0,1.0,0.0,1.0,0.0,0.5,213.0,52.0,85300.0,76200.0,94.6,MTN,34.0
FIN-1003-1682,54,CMR,Commerce,285100.0,63.0,0.056,,1,76.3,Urbain,2023-05-27,1,475000.0,475000.0,0.0,0.0,1.0,SolidaCredit CAF 9,cooperative,CMR,rembourse,611.0,318.0,0.0,1.0,0.0,0.0,0.0,1.0,133.0,11.0,36600.0,25400.0,57.8,MIXTE,21.0
FIN-1040-1019,22,CMR,Service,128100.0,0.0,0.064,,0,,Peri-urbain,2023-05-27,0,,,,,,,,,,,,,,,,,,,,,,,,
FIN-1011-1415,59,COG,Commerce,1135900.0,0.0,0.134,540.0,3,56.6,Rural,2023-05-27,0,235000.0,235000.0,0.0,0.0,1.0,FondasFin CMR 29,microfinance,CMR,en_cours,511.0,265.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0,,,,,,
FIN-1000-1278,75,TCD,Agriculture,125900.0,116.0,0.318,617.0,3,,Peri-urbain,2023-05-27,0,265000.0,265000.0,0.0,0.0,1.0,NovaMoney CMR 17,microfinance,CMR,rembourse,577.0,430.0,0.0,1.0,0.0,0.0,0.0,1.0,784.0,24.0,73800.0,61800.0,91.2,MTN,28.0
FIN-1026-1962,28,CMR,Service,309900.0,91.0,0.147,441.0,1,,Urbain,2023-05-27,0,120000.0,120000.0,0.0,0.0,1.0,EsperoFin GAB 29,microfinance,COG,rembourse,445.0,126.0,0.0,1.0,0.0,0.0,0.0,1.0,924.0,,,,,,
FIN-1048-1332,71,CMR,Artisanat,113200.0,52.0,0.453,,1,78.4,Rural,2023-05-27,0,1835000.0,611666.6666666666,0.0,0.0,3.0,NovaMoney GAB 19,banque,CMR,rembourse,461.0,916.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,133.0,43.0,107500.0,77700.0,88.9,ORANGE,50.0
